Year,First Name,County,Sex,Count
2007,THOMAS,NIAGARA,M,7
2007,THOMAS,CAYUGA,M,8
2007,THOMAS,KINGS,M,44
2007,THOMAS,ONEIDA,M,9
2007,THOMAS,NEW YORK,M,46
2007,THOMAS,ONONDAGA,M,14
2007,THOMAS,WAYNE,M,6
2007,THOMAS,SARATOGA,M,9
2007,THOMAS,ROCKLAND,M,18
2007,THOMAS,QUEENS,M,49
2007,THOMAS,SUFFOLK,M,109
2007,THOMAS,BRONX,M,20
2007,THOMAS,ERIE,M,37
2007,THERESA,SUFFOLK,F,5
2007,THEODORE,SUFFOLK,M,7
2007,THEODORE,WESTCHESTER,M,9
2007,THEODORE,KINGS,M,14
2007,THEODORE,ERIE,M,5
2007,THEODORE,NASSAU,M,6
2007,THEODORE,NEW YORK,M,13
2007,TESSA,ERIE,F,7
2007,TESSA,NEW YORK,F,12
2007,TESSA,SUFFOLK,F,10
2007,TESSA,MONROE,F,7
2007,TESSA,WESTCHESTER,F,6
2007,TERRANCE,MONROE,M,8
2007,TENZIN,QUEENS,M,12
2007,TENZIN,QUEENS,F,14
2007,TEAGAN,ERIE,F,6
2007,TAYLOR,ONONDAGA,F,5
2007,TAYLOR,SUFFOLK,F,21
2007,TAYLOR,DUTCHESS,F,9
2007,TAYLOR,ERIE,F,23
2007,TAYLOR,WESTCHESTER,F,15
2007,TAYLOR,QUEENS,F,14
2007,TAYLOR,BRONX,F,18
2007,TAYLOR,MONROE,F,8
2007,TAYLOR,RENSSELAER,F,6
2007,TAYLOR,NASSAU,F,14
2007,TAYLOR,SARATOGA,F,6
2007,TAYLOR,KINGS,F,23
2007,TAYLOR,BROOME,F,5
2007,TAYLOR,CHENANGO,F,7
2007,TAYLOR,ORANGE,F,14
2007,TAYLOR,NIAGARA,F,6
2007,TAYLOR,ALBANY,F,5
2007,TAYLOR,NEW YORK,F,11
2007,TATIANA,BRONX,F,11
2007,TATIANA,SUFFOLK,F,8
2007,TATIANA,KINGS,F,12
2007,TATIANA,WESTCHESTER,F,10
2007,TARA,ROCKLAND,F,5
2007,TARA,WESTCHESTER,F,6
2007,TAMIA,KINGS,F,14
2007,TAMIA,NASSAU,F,5
2007,TAMIA,BRONX,F,12
2007,TAMIA,QUEENS,F,12
2007,TAMARA,QUEENS,F,11
2007,TAMAR,NASSAU,F,5
2007,TALYA,NASSAU,F,5
2007,TALIA,NASSAU,F,10
2007,TALIA,KINGS,F,13
2007,TALIA,QUEENS,F,10
2007,TALIA,BRONX,F,11
2007,SYLVIA,KINGS,F,11
2007,SYDNEY,ONONDAGA,F,10
2007,SYDNEY,KINGS,F,22
2007,SYDNEY,SARATOGA,F,6
2007,SYDNEY,SUFFOLK,F,23
2007,SYDNEY,ALBANY,F,8
2007,SYDNEY,QUEENS,F,17
2007,SYDNEY,NEW YORK,F,29
2007,SYDNEY,ERIE,F,21
2007,SYDNEY,MONROE,F,10
2007,SYDNEY,NASSAU,F,23
2007,SYDNEY,WESTCHESTER,F,21
2007,SUSAN,KINGS,F,10
2007,SURY,KINGS,F,16
2007,SURI,KINGS,F,16
2007,SUMMER,ERIE,F,5
2007,SUMMER,SUFFOLK,F,9
2007,SUMMER,NASSAU,F,7
2007,SUMMER,KINGS,F,12
2007,SUMMER,MONROE,F,7
2007,STEVEN,BRONX,M,50
2007,STEVEN,WESTCHESTER,M,23
2007,STEVEN,NEW YORK,M,30
2007,STEVEN,SUFFOLK,M,53
2007,STEVEN,BROOME,M,5
2007,STEVEN,RICHMOND,M,14
2007,STEVEN,ORANGE,M,7
2007,STEVEN,KINGS,M,60
2007,STEVEN,MONROE,M,12
2007,STEVEN,QUEENS,M,56
2007,STEVEN,NASSAU,M,35
2007,STEVEN,ROCKLAND,M,7
2007,STEVEN,ERIE,M,11
2007,STEVE,NASSAU,M,5
2007,STEVE,KINGS,M,13
2007,STEPHEN,KINGS,M,18
2007,STEPHEN,QUEENS,M,12
2007,STEPHEN,SUFFOLK,M,21
2007,STEPHEN,MONROE,M,8
2007,STEPHEN,BRONX,M,11
2007,STEPHEN,WESTCHESTER,M,7
2007,STEPHEN,ALBANY,M,5
2007,STEPHEN,NASSAU,M,14
2007,STEPHANIE,SUFFOLK,F,37
2007,STEPHANIE,WESTCHESTER,F,18
2007,STEPHANIE,QUEENS,F,51
2007,STEPHANIE,NASSAU,F,19
2007,STEPHANIE,KINGS,F,41
2007,STEPHANIE,NEW YORK,F,15
2007,STEPHANIE,ERIE,F,7
2007,STEPHANIE,BRONX,F,19
2007,STELLA,NEW YORK,F,15
2007,STELLA,KINGS,F,18
2007,STELLA,WESTCHESTER,F,6
2007,STANLEY,KINGS,M,10
2007,STACY,QUEENS,F,14
2007,STACEY,KINGS,F,10
2007,SPENCER,SUFFOLK,M,6
2007,SPENCER,WESTCHESTER,M,8
2007,SPENCER,MONROE,M,6
2007,SPENCER,NEW YORK,M,18
2007,SPENCER,NASSAU,M,12
2007,SPENCER,ERIE,M,7
2007,SOPHIE,QUEENS,F,26
2007,SOPHIE,SUFFOLK,F,13
2007,SOPHIE,ORANGE,F,5
2007,SOPHIE,ERIE,F,12
2007,SOPHIE,WESTCHESTER,F,23
2007,SOPHIE,KINGS,F,35
2007,SOPHIE,NIAGARA,F,6
2007,SOPHIE,MONROE,F,15
2007,SOPHIE,NASSAU,F,14
2007,SOPHIE,NEW YORK,F,59
2007,SOPHIA,NASSAU,F,109
2007,SOPHIA,KINGS,F,115
2007,SOPHIA,RICHMOND,F,32
2007,SOPHIA,CHAUTAUQUA,F,6
2007,SOPHIA,SARATOGA,F,17
2007,SOPHIA,NIAGARA,F,13
2007,SOPHIA,JEFFERSON,F,10
2007,SOPHIA,ROCKLAND,F,13
2007,SOPHIA,MADISON,F,6
2007,SOPHIA,WESTCHESTER,F,75
2007,SOPHIA,BROOME,F,13
2007,SOPHIA,BRONX,F,54
2007,SOPHIA,NEW YORK,F,113
2007,SOPHIA,QUEENS,F,151
2007,SOPHIA,ONONDAGA,F,29
2007,SOPHIA,SUFFOLK,F,144
2007,SOPHIA,SCHENECTADY,F,10
2007,SOPHIA,PUTNAM,F,9
2007,SOPHIA,RENSSELAER,F,6
2007,SOPHIA,MONROE,F,32
2007,SOPHIA,DUTCHESS,F,27
2007,SOPHIA,ONEIDA,F,17
2007,SOPHIA,ERIE,F,40
2007,SOPHIA,ALBANY,F,17
2007,SOPHIA,ST LAWRENCE,F,5
2007,SOPHIA,ORANGE,F,27
2007,SOPHIA,ULSTER,F,14
2007,SOPHIA,OSWEGO,F,6
2007,SOPHIA,COLUMBIA,F,5
2007,SOLOMON,ORANGE,M,5
2007,SOLOMON,KINGS,M,34
2007,SOFIA,KINGS,F,58
2007,SOFIA,BRONX,F,23
2007,SOFIA,QUEENS,F,88
2007,SOFIA,DUTCHESS,F,9
2007,SOFIA,MONROE,F,7
2007,SOFIA,WESTCHESTER,F,38
2007,SOFIA,NEW YORK,F,47
2007,SOFIA,RICHMOND,F,22
2007,SOFIA,SARATOGA,F,7
2007,SOFIA,ONONDAGA,F,7
2007,SOFIA,ERIE,F,8
2007,SOFIA,ORANGE,F,9
2007,SOFIA,ROCKLAND,F,7
2007,SOFIA,ULSTER,F,5
2007,SOFIA,NASSAU,F,44
2007,SOFIA,SUFFOLK,F,48
2007,SOFIA,PUTNAM,F,5
2007,SKYLER,SUFFOLK,F,5
2007,SKYLAR,SUFFOLK,F,10
2007,SKYLAR,NASSAU,F,10
2007,SKYLAR,ERIE,F,7
2007,SKYLAR,KINGS,F,11
2007,SKYLA,KINGS,F,11
2007,SINCERE,BRONX,M,12
2007,SIMONE,KINGS,F,12
2007,SIMON,ERIE,M,5
2007,SIMON,ORANGE,M,5
2007,SIMON,WESTCHESTER,M,5
2007,SIMON,NEW YORK,M,16
2007,SIMON,QUEENS,M,16
2007,SIMON,MONROE,M,6
2007,SIMON,KINGS,M,29
2007,SIMCHA,KINGS,M,13
2007,SIMA,KINGS,F,15
2007,SIMA,ROCKLAND,F,10
2007,SIERRA,NASSAU,F,5
2007,SIERRA,ERIE,F,7
2007,SIERRA,SUFFOLK,F,6
2007,SIENNA,RICHMOND,F,11
2007,SIENNA,KINGS,F,18
2007,SIENNA,WESTCHESTER,F,18
2007,SIENNA,ERIE,F,10
2007,SIENNA,MONROE,F,7
2007,SIENNA,SUFFOLK,F,15
2007,SIENNA,ORANGE,F,6
2007,SIENNA,NASSAU,F,17
2007,SIENNA,NEW YORK,F,19
2007,SIENA,WESTCHESTER,F,5
2007,SHULEM,ORANGE,M,11
2007,SHULEM,KINGS,M,31
2007,SHRAGA,ROCKLAND,M,6
2007,SHRAGA,KINGS,M,10
2007,SHOSHANA,KINGS,F,14
2007,SHOSHANA,NASSAU,F,5
2007,SHOLOM,KINGS,M,10
2007,SHMUEL,KINGS,M,29
2007,SHMUEL,ROCKLAND,M,13
2007,SHMIEL,KINGS,M,13
2007,SHMIEL,ROCKLAND,M,5
2007,SHLOMO,ROCKLAND,M,12
2007,SHLOMO,KINGS,M,45
2007,SHIRLEY,KINGS,F,15
2007,SHIRA,QUEENS,F,11
2007,SHIRA,KINGS,F,16
2007,SHIRA,ROCKLAND,F,5
2007,SHIMON,KINGS,M,46
2007,SHIMON,ROCKLAND,M,16
2007,SHIMON,ORANGE,M,6
2007,SHILOH,KINGS,F,10
2007,SHIFRA,KINGS,F,12
2007,SHIA,KINGS,M,11
2007,SHELBY,SUFFOLK,F,5
2007,SHEA,NASSAU,M,5
2007,SHEA,ORANGE,M,5
2007,SHAYNA,KINGS,F,10
2007,SHAYNA,SUFFOLK,F,6
2007,SHAYLA,WESTCHESTER,F,5
2007,SHAYLA,SUFFOLK,F,5
2007,SHAYLA,KINGS,F,11
2007,SHAYA,ROCKLAND,M,7
2007,SHAWN,KINGS,M,24
2007,SHAWN,SUFFOLK,M,9
2007,SHAWN,QUEENS,M,14
2007,SHAWN,ALBANY,M,6
2007,SHAWN,BRONX,M,15
2007,SHAWN,NASSAU,M,15
2007,SHAWN,ERIE,M,5
2007,SHARON,QUEENS,F,12
2007,SHARON,KINGS,F,13
2007,SHANNON,SUFFOLK,F,14
2007,SHANNON,QUEENS,F,13
2007,SHANNON,NASSAU,F,22
2007,SHANICE,KINGS,F,10
2007,SHANIA,KINGS,F,11
2007,SHANE,MONROE,M,9
2007,SHANE,ERIE,M,9
2007,SHANE,ROCKLAND,M,7
2007,SHANE,NASSAU,M,10
2007,SHANE,WESTCHESTER,M,9
2007,SHANE,SUFFOLK,M,18
2007,SHANE,ONONDAGA,M,8
2007,SHANE,QUEENS,M,18
2007,SHAMAR,KINGS,M,10
2007,SHAINDY,ORANGE,F,15
2007,SHAINDY,ROCKLAND,F,6
2007,SHAINDY,KINGS,F,36
2007,SETH,ERIE,M,9
2007,SETH,KINGS,M,15
2007,SERGIO,QUEENS,M,11
2007,SERGIO,NASSAU,M,5
2007,SERGIO,WESTCHESTER,M,7
2007,SERENITY,KINGS,F,20
2007,SERENITY,ONONDAGA,F,5
2007,SERENITY,BRONX,F,24
2007,SERENITY,ERIE,F,13
2007,SERENITY,WESTCHESTER,F,5
2007,SERENITY,SUFFOLK,F,5
2007,SERENA,MONROE,F,5
2007,SERENA,QUEENS,F,11
2007,SERENA,NASSAU,F,6
2007,SELINA,NEW YORK,F,13
2007,SELINA,KINGS,F,24
2007,SELINA,QUEENS,F,17
2007,SELENA,KINGS,F,13
2007,SELENA,NEW YORK,F,10
2007,SELENA,ERIE,F,5
2007,SEBASTIEN,NASSAU,M,6
2007,SEBASTIAN,MONROE,M,6
2007,SEBASTIAN,WESTCHESTER,M,29
2007,SEBASTIAN,DUTCHESS,M,5
2007,SEBASTIAN,ROCKLAND,M,9
2007,SEBASTIAN,BRONX,M,38
2007,SEBASTIAN,SUFFOLK,M,25
2007,SEBASTIAN,ORANGE,M,6
2007,SEBASTIAN,QUEENS,M,94
2007,SEBASTIAN,NASSAU,M,21
2007,SEBASTIAN,KINGS,M,48
2007,SEBASTIAN,NEW YORK,M,50
2007,SEAN,ROCKLAND,M,14
2007,SEAN,MONROE,M,21
2007,SEAN,NASSAU,M,52
2007,SEAN,ONONDAGA,M,15
2007,SEAN,NEW YORK,M,40
2007,SEAN,RICHMOND,M,19
2007,SEAN,DUTCHESS,M,7
2007,SEAN,SUFFOLK,M,74
2007,SEAN,SARATOGA,M,10
2007,SEAN,QUEENS,M,65
2007,SEAN,WESTCHESTER,M,33
2007,SEAN,ALBANY,M,8
2007,SEAN,ORANGE,M,21
2007,SEAN,NIAGARA,M,12
2007,SEAN,ONEIDA,M,9
2007,SEAN,KINGS,M,37
2007,SEAN,ERIE,M,16
2007,SEAN,RENSSELAER,M,7
2007,SEAN,ULSTER,M,5
2007,SEAN,BRONX,M,39
2007,SEAMUS,ORANGE,M,5
2007,SCOTT,NASSAU,M,6
2007,SCOTT,NIAGARA,M,6
2007,SCOTT,SUFFOLK,M,6
2007,SCARLETT,NASSAU,F,8
2007,SCARLETT,NEW YORK,F,19
2007,SCARLETT,BRONX,F,11
2007,SCARLETT,QUEENS,F,18
2007,SCARLETT,SUFFOLK,F,8
2007,SCARLETT,WESTCHESTER,F,7
2007,SAVANNAH,ORANGE,F,10
2007,SAVANNAH,WESTCHESTER,F,9
2007,SAVANNAH,QUEENS,F,15
2007,SAVANNAH,JEFFERSON,F,6
2007,SAVANNAH,NASSAU,F,6
2007,SAVANNAH,BRONX,F,39
2007,SAVANNAH,OSWEGO,F,6
2007,SAVANNAH,ONEIDA,F,5
2007,SAVANNAH,ONONDAGA,F,8
2007,SAVANNAH,MONROE,F,14
2007,SAVANNAH,SUFFOLK,F,24
2007,SAVANNAH,SCHENECTADY,F,5
2007,SAVANNAH,KINGS,F,28
2007,SAVANNAH,ERIE,F,17
2007,SAVANNAH,NIAGARA,F,7
2007,SAVANNAH,NEW YORK,F,10
2007,SAVANNA,ORANGE,F,5
2007,SAUL,ROCKLAND,M,5
2007,SAUL,WESTCHESTER,M,5
2007,SASHA,SUFFOLK,F,8
2007,SASHA,WESTCHESTER,F,9
2007,SASHA,NEW YORK,F,15
2007,SASHA,NASSAU,F,6
2007,SASHA,KINGS,F,14
2007,SARAI,BRONX,F,10
2007,SARAI,SUFFOLK,F,7
2007,SARAI,KINGS,F,12
2007,SARAH,ALBANY,F,12
2007,SARAH,DUTCHESS,F,12
2007,SARAH,ROCKLAND,F,27
2007,SARAH,KINGS,F,170
2007,SARAH,ONEIDA,F,6
2007,SARAH,RENSSELAER,F,5
2007,SARAH,MONROE,F,29
2007,SARAH,CHAUTAUQUA,F,5
2007,SARAH,ONONDAGA,F,13
2007,SARAH,ERIE,F,21
2007,SARAH,ORANGE,F,23
2007,SARAH,NIAGARA,F,8
2007,SARAH,BRONX,F,34
2007,SARAH,ULSTER,F,6
2007,SARAH,NEW YORK,F,41
2007,SARAH,SUFFOLK,F,64
2007,SARAH,NASSAU,F,56
2007,SARAH,SCHENECTADY,F,6
2007,SARAH,OSWEGO,F,5
2007,SARAH,RICHMOND,F,16
2007,SARAH,QUEENS,F,111
2007,SARAH,BROOME,F,5
2007,SARAH,WESTCHESTER,F,37
2007,SARAH,SARATOGA,F,14
2007,SARA,WESTCHESTER,F,23
2007,SARA,ERIE,F,10
2007,SARA,NEW YORK,F,27
2007,SARA,NASSAU,F,25
2007,SARA,ORANGE,F,12
2007,SARA,BRONX,F,16
2007,SARA,SUFFOLK,F,23
2007,SARA,ONONDAGA,F,6
2007,SARA,ROCKLAND,F,18
2007,SARA,QUEENS,F,52
2007,SARA,KINGS,F,106
2007,SARA,MONROE,F,5
2007,SANTIAGO,QUEENS,M,15
2007,SANTIAGO,SUFFOLK,M,6
2007,SANTIAGO,WESTCHESTER,M,5
2007,SANTANA,ERIE,M,5
2007,SANIYAH,KINGS,F,10
2007,SANIYA,KINGS,F,18
2007,SANDRA,QUEENS,F,11
2007,SANAA,QUEENS,F,11
2007,SANAA,KINGS,F,11
2007,SAMUEL,SCHENECTADY,M,5
2007,SAMUEL,CHEMUNG,M,5
2007,SAMUEL,NEW YORK,M,68
2007,SAMUEL,DUTCHESS,M,8
2007,SAMUEL,RENSSELAER,M,5
2007,SAMUEL,ULSTER,M,7
2007,SAMUEL,ONONDAGA,M,15
2007,SAMUEL,SARATOGA,M,14
2007,SAMUEL,QUEENS,M,71
2007,SAMUEL,KINGS,M,112
2007,SAMUEL,ALBANY,M,19
2007,SAMUEL,NIAGARA,M,6
2007,SAMUEL,ROCKLAND,M,18
2007,SAMUEL,BRONX,M,35
2007,SAMUEL,MONROE,M,32
2007,SAMUEL,ONEIDA,M,9
2007,SAMUEL,NASSAU,M,35
2007,SAMUEL,OTSEGO,M,5
2007,SAMUEL,BROOME,M,12
2007,SAMUEL,JEFFERSON,M,9
2007,SAMUEL,ORANGE,M,16
2007,SAMUEL,WESTCHESTER,M,31
2007,SAMUEL,SUFFOLK,M,44
2007,SAMUEL,TOMPKINS,M,7
2007,SAMUEL,ERIE,M,39
2007,SAMARA,SUFFOLK,F,5
2007,SAMANTHA,PUTNAM,F,6
2007,SAMANTHA,ROCKLAND,F,18
2007,SAMANTHA,MONROE,F,25
2007,SAMANTHA,SARATOGA,F,12
2007,SAMANTHA,RICHMOND,F,31
2007,SAMANTHA,NASSAU,F,93
2007,SAMANTHA,RENSSELAER,F,5
2007,SAMANTHA,BRONX,F,53
2007,SAMANTHA,KINGS,F,75
2007,SAMANTHA,SCHENECTADY,F,7
2007,SAMANTHA,NEW YORK,F,67
2007,SAMANTHA,SUFFOLK,F,96
2007,SAMANTHA,NIAGARA,F,9
2007,SAMANTHA,ERIE,F,45
2007,SAMANTHA,ONEIDA,F,8
2007,SAMANTHA,WESTCHESTER,F,45
2007,SAMANTHA,ONONDAGA,F,15
2007,SAMANTHA,WAYNE,F,5
2007,SAMANTHA,ULSTER,F,6
2007,SAMANTHA,ORANGE,F,20
2007,SAMANTHA,QUEENS,F,91
2007,SAMANTHA,DUTCHESS,F,7
2007,SAMANTA,WESTCHESTER,F,5
2007,SAM,KINGS,M,14
2007,SAM,WESTCHESTER,M,5
2007,SALVATORE,RICHMOND,M,10
2007,SALVATORE,SUFFOLK,M,17
2007,SALVATORE,WESTCHESTER,M,5
2007,SADIE,ORANGE,F,5
2007,SADIE,NEW YORK,F,14
2007,SADIE,NASSAU,F,13
2007,SADIE,ERIE,F,5
2007,SADIE,KINGS,F,12
2007,SADIE,MONROE,F,9
2007,SADIE,SUFFOLK,F,13
2007,SADIE,WESTCHESTER,F,9
2007,SABRINA,MONROE,F,6
2007,SABRINA,QUEENS,F,26
2007,SABRINA,WESTCHESTER,F,19
2007,SABRINA,SUFFOLK,F,18
2007,SABRINA,KINGS,F,18
2007,SABRINA,NEW YORK,F,11
2007,SABRINA,NASSAU,F,15
2007,SABRINA,ORANGE,F,5
2007,RYLEIGH,SUFFOLK,F,5
2007,RYLEE,ERIE,F,6
2007,RYLEE,SUFFOLK,F,5
2007,RYAN,CATTARAUGUS,M,6
2007,RYAN,CAYUGA,M,5
2007,RYAN,ROCKLAND,M,23
2007,RYAN,SUFFOLK,M,159
2007,RYAN,BROOME,M,13
2007,RYAN,OTSEGO,M,5
2007,RYAN,CHAUTAUQUA,M,7
2007,RYAN,ALBANY,M,23
2007,RYAN,MADISON,M,12
2007,RYAN,RICHMOND,M,40
2007,RYAN,ORANGE,M,35
2007,RYAN,MONROE,M,63
2007,RYAN,PUTNAM,M,10
2007,RYAN,CHEMUNG,M,5
2007,RYAN,RENSSELAER,M,10
2007,RYAN,SARATOGA,M,15
2007,RYAN,CHENANGO,M,6
2007,RYAN,OSWEGO,M,9
2007,RYAN,NASSAU,M,121
2007,RYAN,ONTARIO,M,11
2007,RYAN,ULSTER,M,14
2007,RYAN,WARREN,M,5
2007,RYAN,ONONDAGA,M,46
2007,RYAN,SCHENECTADY,M,15
2007,RYAN,WAYNE,M,10
2007,RYAN,DUTCHESS,M,24
2007,RYAN,ONEIDA,M,8
2007,RYAN,SUFFOLK,F,10
2007,RYAN,STEUBEN,M,6
2007,RYAN,ERIE,M,79
2007,RYAN,NEW YORK,M,95
2007,RYAN,NIAGARA,M,12
2007,RYAN,QUEENS,M,158
2007,RYAN,KINGS,M,138
2007,RYAN,WESTCHESTER,M,73
2007,RYAN,BRONX,M,77
2007,RUTH,SUFFOLK,F,5
2007,RUTH,WESTCHESTER,F,5
2007,RUTH,KINGS,F,11
2007,RUBY,WESTCHESTER,F,6
2007,RUBY,SUFFOLK,F,6
2007,RUBY,NEW YORK,F,23
2007,RUBY,QUEENS,F,12
2007,RUBY,KINGS,F,14
2007,RUBEN,BRONX,M,16
2007,ROWAN,SUFFOLK,M,5
2007,ROSEMARY,BRONX,F,12
2007,ROSE,KINGS,F,20
2007,ROSE,NASSAU,F,8
2007,ROSE,QUEENS,F,13
2007,ROSA,KINGS,F,11
2007,ROSA,SUFFOLK,F,5
2007,RONAN,WESTCHESTER,M,6
2007,RONALD,SUFFOLK,M,7
2007,RONALD,BRONX,M,10
2007,RONALD,ERIE,M,6
2007,RONALD,NASSAU,M,6
2007,RONALD,QUEENS,M,11
2007,RONALD,KINGS,M,12
2007,ROMAN,MONROE,M,5
2007,ROMAN,NEW YORK,M,11
2007,ROMAN,SUFFOLK,M,6
2007,ROMAN,WESTCHESTER,M,6
2007,ROHAN,WESTCHESTER,M,6
2007,ROGER,KINGS,M,10
2007,RODRIGO,SUFFOLK,M,6
2007,ROCHEL,KINGS,F,20
2007,ROCHEL,ROCKLAND,F,8
2007,ROCCO,WESTCHESTER,M,8
2007,ROCCO,SUFFOLK,M,7
2007,ROBERTO,QUEENS,M,13
2007,ROBERTO,NASSAU,M,5
2007,ROBERTO,KINGS,M,10
2007,ROBERTO,BRONX,M,14
2007,ROBERT,MONROE,M,23
2007,ROBERT,RICHMOND,M,26
2007,ROBERT,ORANGE,M,11
2007,ROBERT,ONONDAGA,M,19
2007,ROBERT,RENSSELAER,M,5
2007,ROBERT,ERIE,M,36
2007,ROBERT,NIAGARA,M,6
2007,ROBERT,WESTCHESTER,M,19
2007,ROBERT,SULLIVAN,M,5
2007,ROBERT,DUTCHESS,M,9
2007,ROBERT,ONEIDA,M,7
2007,ROBERT,SUFFOLK,M,72
2007,ROBERT,NASSAU,M,46
2007,ROBERT,ALBANY,M,11
2007,ROBERT,QUEENS,M,46
2007,ROBERT,NEW YORK,M,33
2007,ROBERT,KINGS,M,37
2007,ROBERT,BROOME,M,10
2007,ROBERT,SCHOHARIE,M,5
2007,ROBERT,STEUBEN,M,7
2007,ROBERT,ULSTER,M,6
2007,ROBERT,BRONX,M,23
2007,ROBERT,CHAUTAUQUA,M,5
2007,ROBERT,SARATOGA,M,5
2007,ROBERT,ROCKLAND,M,7
2007,RIVKY,ROCKLAND,F,7
2007,RIVKY,KINGS,F,37
2007,RIVKAH,KINGS,F,10
2007,RIVKA,KINGS,F,67
2007,RIVKA,ORANGE,F,13
2007,RIVKA,ROCKLAND,F,27
2007,RITA,KINGS,F,13
2007,RILEY,ORANGE,F,9
2007,RILEY,ULSTER,F,7
2007,RILEY,WESTCHESTER,F,15
2007,RILEY,NEW YORK,F,13
2007,RILEY,NASSAU,F,25
2007,RILEY,OSWEGO,F,7
2007,RILEY,RENSSELAER,F,5
2007,RILEY,SUFFOLK,M,12
2007,RILEY,SCHENECTADY,F,5
2007,RILEY,SARATOGA,F,5
2007,RILEY,ONONDAGA,F,8
2007,RILEY,ERIE,M,8
2007,RILEY,MONROE,F,16
2007,RILEY,ERIE,F,17
2007,RILEY,SUFFOLK,F,27
2007,RILEY,ALBANY,F,5
2007,RILEY,ONONDAGA,M,10
2007,RILEY,MONROE,M,11
2007,RILEY,DUTCHESS,F,8
2007,RILEY,NASSAU,M,7
2007,RILEY,WAYNE,M,5
2007,RIHANNA,BRONX,F,13
2007,RIHANNA,QUEENS,F,11
2007,RIHANNA,KINGS,F,16
2007,RIFKY,KINGS,F,11
2007,RICKY,KINGS,M,17
2007,RICHARD,NASSAU,M,18
2007,RICHARD,ORANGE,M,8
2007,RICHARD,WESTCHESTER,M,17
2007,RICHARD,ERIE,M,20
2007,RICHARD,QUEENS,M,42
2007,RICHARD,SUFFOLK,M,32
2007,RICHARD,KINGS,M,46
2007,RICHARD,ONONDAGA,M,6
2007,RICHARD,MONROE,M,9
2007,RICHARD,RICHMOND,M,18
2007,RICHARD,NEW YORK,M,18
2007,RICHARD,BRONX,M,32
2007,RICARDO,NASSAU,M,7
2007,RICARDO,QUEENS,M,16
2007,RICARDO,WESTCHESTER,M,8
2007,RICARDO,BRONX,M,19
2007,RICARDO,KINGS,M,15
2007,REESE,NASSAU,F,6
2007,REESE,SUFFOLK,F,13
2007,REBECCA,QUEENS,F,28
2007,REBECCA,NEW YORK,F,21
2007,REBECCA,CHEMUNG,F,5
2007,REBECCA,SUFFOLK,F,17
2007,REBECCA,ERIE,F,8
2007,REBECCA,NASSAU,F,28
2007,REBECCA,WESTCHESTER,F,15
2007,REBECCA,KINGS,F,36
2007,REAGAN,NASSAU,F,5
2007,RAYMOND,NASSAU,M,8
2007,RAYMOND,WESTCHESTER,M,9
2007,RAYMOND,NEW YORK,M,12
2007,RAYMOND,BRONX,M,21
2007,RAYMOND,QUEENS,M,27
2007,RAYMOND,SUFFOLK,M,20
2007,RAYMOND,KINGS,M,36
2007,RAUL,KINGS,M,11
2007,RAQUEL,QUEENS,F,10
2007,RAQUEL,SUFFOLK,F,5
2007,RANDY,KINGS,M,17
2007,RANDY,QUEENS,M,16
2007,RANDY,WESTCHESTER,M,7
2007,RAIZY,KINGS,F,29
2007,RAIZY,ROCKLAND,F,5
2007,RAIZEL,ROCKLAND,F,5
2007,RAIZEL,KINGS,F,12
2007,RAFAEL,QUEENS,M,15
2007,RAFAEL,WESTCHESTER,M,10
2007,RAFAEL,BRONX,M,23
2007,RAFAEL,NEW YORK,M,13
2007,RAFAEL,ROCKLAND,M,5
2007,RAFAEL,MONROE,M,5
2007,RAFAEL,SUFFOLK,M,6
2007,RAFAEL,KINGS,M,20
2007,RACHEL,ERIE,F,11
2007,RACHEL,NEW YORK,F,36
2007,RACHEL,MONROE,F,12
2007,RACHEL,SUFFOLK,F,20
2007,RACHEL,WESTCHESTER,F,11
2007,RACHEL,QUEENS,F,56
2007,RACHEL,KINGS,F,199
2007,RACHEL,ORANGE,F,25
2007,RACHEL,ROCKLAND,F,26
2007,RACHEL,NASSAU,F,35
2007,RACHAEL,MONROE,F,5
2007,RACHAEL,ERIE,F,5
2007,RACHAEL,QUEENS,F,13
2007,RACHAEL,SUFFOLK,F,6
2007,RACHAEL,WESTCHESTER,F,11
2007,QUINN,MONROE,M,6
2007,QUINN,WESTCHESTER,M,6
2007,QUINN,ERIE,M,5
2007,QUINN,NASSAU,M,6
2007,PRINCE,KINGS,M,11
2007,PRESTON,KINGS,M,14
2007,PRESTON,MONROE,M,6
2007,PRESTON,QUEENS,M,13
2007,PRESTON,ERIE,M,7
2007,PRESTON,SUFFOLK,M,6
2007,PRECIOUS,BRONX,F,11
2007,PIPER,SUFFOLK,F,5
2007,PINCHAS,KINGS,M,19
2007,PHOENIX,MONROE,M,5
2007,PHOEBE,KINGS,F,12
2007,PHOEBE,NEW YORK,F,26
2007,PHOEBE,WESTCHESTER,F,5
2007,PHOEBE,NASSAU,F,6
2007,PHILIP,RICHMOND,M,10
2007,PHILIP,KINGS,M,14
2007,PHILIP,SUFFOLK,M,9
2007,PHILIP,NASSAU,M,5
2007,PHILIP,WESTCHESTER,M,5
2007,PHILIP,NEW YORK,M,11
2007,PEYTON,MONROE,M,5
2007,PEYTON,NASSAU,F,5
2007,PEYTON,SUFFOLK,M,6
2007,PEYTON,SUFFOLK,F,6
2007,PEYTON,ERIE,M,11
